Stand	Schedule	P1_Income	P1_Pine_saw	P1_Pine_pulp	P1_Spruce_saw	P1_Spruce_pulp	P1_Birch_saw	P1_Birch_pulp	P2_Income	P2_Pine_saw	P2_Pine_pulp	P2_Spruce_saw	P2_Spruce_pulp	P2_Birch_saw	P2_Birch_pulp	P3_Income	P3_Pine_saw	P3_Pine_pulp	P3_Spruce_saw	P3_Spruce_pulp	P3_Birch_saw	P3_Birch_pulp	P4_Income	P4_Pine_saw	P4_Pine_pulp	P4_Spruce_saw	P4_Spruce_pulp	P4_Birch_saw	P4_Birch_pulp	P5_Income	P5_Pine_saw	P5_Pine_pulp	P5_Spruce_saw	P5_Spruce_pulp	P5_Birch_saw	P5_Birch_pulp	P6_Income	P6_Pine_saw	P6_Pine_pulp	P6_Spruce_saw	P6_Spruce_pulp	P6_Birch_saw	P6_Birch_pulp	PV_timber	PV_land	Binary
13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9228.217773	343.3586426	1
13	2	8388.90579	75.65982831	30.69714396	29.04161144	23.98826268	0	5.134677317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	3	0	0	0	0	0	0	0	8678.656288	79.89116292	28.41965021	33.43385742	20.69615827	0	5.235794593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8901.262493	82.7830453	28.90627564	33.99608529	21.21972883	0	4.630705012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9105.424988	85.38913204	28.30508959	35.19611685	21.19627266	0	4.716618733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9616.057852	90.63765654	28.69383143	37.97734264	21.5536263	0	4.936218412	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10287.63404	100.1953895	26.32900487	42.97829357	19.74731112	0	4.265246259	343.3586426	343.3586426	1
13	8	7262.550406	58.694126	27.8441638	29.04161144	23.98826268	0	5.134677317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	9	0	0	0	0	0	0	0	7528.96746	62.49894243	25.62608182	33.43385742	20.69615827	0	5.235794593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7726.949091	64.990137	26.09735708	33.99608529	21.21972883	0	4.630705012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7908.455922	67.21082947	25.50848663	35.19611685	21.19627266	0	4.716618733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8350.834022	71.2324653	26.03824312	37.97734264	21.5536263	0	4.936218412	0	0	0	0	0	0	0	523.5426636	523.5426636	1
13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8956.484665	79.70316293	23.65490521	42.97829357	19.74731112	0	4.265246259	343.3586426	343.3586426	1
14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14424.28027	473.5274963	1
14	2	13988.68708	75.04516266	14.05150992	129.359063	17.80539122	2.255573803	35.1854167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
14	3	0	0	0	0	0	0	0	14180.81166	76.25734122	14.06733619	130.9664779	18.29298778	2.321301837	35.40716117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14385.79276	77.51270469	14.06291443	133.4388846	17.85112773	2.328753527	35.68341701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14594.09743	78.80032701	14.05893922	135.6138347	17.85303182	2.35001016	35.95954818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15153.91953	82.44781675	13.79303881	141.4823791	17.66750188	2.561361883	36.47091531	0	0	0	0	0	0	0	275.053894	275.053894	1
14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15718.08609	86.4351581	13.24604818	147.7071613	17.33637185	2.549031847	36.77151898	473.5274963	473.5274963	1
15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14808.88867	581.0109863	1
15	2	17063.03652	140.2049755	14.12635792	117.0453904	31.86183033	0.921872024	8.504184853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
15	3	0	0	0	0	0	0	0	17298.71511	142.0920488	13.91999273	119.0886674	32.13651076	0.935871064	8.560566096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17545.61487	143.6660468	14.05221751	121.8501545	31.80218275	0.984379294	8.581762392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17774.89055	145.4438518	13.99499581	123.5928405	32.3782895	0.987187866	8.64264773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18440.8598	150.1942751	13.72583473	129.4343478	32.86307307	1.37854844	9.120519189	0	0	0	0	0	0	0	275.053894	275.053894	1
15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19144.55758	154.9064144	13.59892142	139.0888043	29.61810926	1.391435244	9.244594343	581.0109863	581.0109863	1
16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13197.70313	459.0927734	1
16	2	38057.57975	162.1281994	30.25753676	413.2297503	79.43640602	2.632632827	23.9381815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
16	3	0	0	0	0	0	0	0	38679.46917	165.5297319	29.8611151	422.0789062	77.47625556	2.662917805	24.07953961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39270.75986	168.5041104	29.8620971	429.426414	77.1765781	2.67470849	24.22367774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39840.32082	171.531634	29.78040412	434.7789366	79.17829573	2.68363231	24.36879932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41597.44872	180.4481629	29.21161108	455.2236329	78.45465579	3.782148009	25.66686309	0	0	0	0	0	0	0	275.053894	275.053894	1
16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43308.46691	190.2821724	27.80836753	475.9157715	77.92191204	3.933499915	25.88269358	459.0927734	459.0927734	1
17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7966.310547	393.3084106	1
17	2	2975.215012	34.23787816	5.97195742	7.36595853	5.07265545	0.13748233	3.107557814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
17	3	0	0	0	0	0	0	0	3032.757792	35.15284574	5.652269882	7.541330804	5.151658133	0.136747822	3.152860168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3112.490702	35.73203003	5.667026528	8.669204716	4.280066319	0.292311344	3.331117736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3170.337341	36.56937973	5.435315935	8.908446809	4.304844908	0.294492949	3.37611531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314.31224	38.41080448	5.210603382	9.486406696	4.43838229	0.304397632	3.4628296	0	0	0	0	0	0	0	523.5426636	523.5426636	1
17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3480.947545	40.19962809	5.040876027	10.72899956	3.916669092	0.464897502	3.655512588	393.3084106	393.3084106	1
18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10309.4707	460.7655945	1
18	2	10236.81789	133.4113721	26.3890437	6.149081965	12.37445556	0.817693326	11.96200467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
18	3	0	0	0	0	0	0	0	10446.79714	137.0994817	24.61418516	8.39734799	10.46118524	0.847318868	12.04084699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10589.19307	139.2631279	24.39566539	8.622373037	10.56391925	0.848987544	12.14503642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10754.05735	141.0968214	24.4407083	8.927940981	10.65808921	1.258896877	12.41021922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523.5426636	523.5426636	1
18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11120.32541	146.2535502	24.39714427	9.611211712	10.94037812	1.277287106	12.60721137	0	0	0	0	0	0	0	523.5426636	523.5426636	1
18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11550.59958	152.71059	23.04551761	12.27820815	9.276600327	1.320761134	12.78013867	460.7655945	460.7655945	1
19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9557.655273	384.7541504	1
19	2	24510.77354	325.9364503	61.63597353	3.922228473	54.64008557	0	13.22338053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	3	0	0	0	0	0	0	0	24936.83161	333.8451718	58.65542991	4.124897573	55.77745349	0	13.43280149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25293.3036	339.1719089	58.12914859	4.185739309	56.93995198	0	13.61924843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25815.38429	346.7258125	56.93696674	7.720772298	54.5694176	0	13.82124505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26839.44523	361.0128352	57.71000302	8.368436822	57.47912703	0	13.39310866	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27858.66186	375.1811435	57.56328344	9.035242391	60.4339563	0	13.89290285	384.7541504	384.7541504	1
19	8	20971.32619	270.6779309	55.74291589	3.922228473	54.64008557	0	13.22338053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	9	0	0	0	0	0	0	0	21353.47898	277.9599043	52.59657257	4.124897573	55.77745349	0	13.43280149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21657.89118	282.2932878	52.26874971	4.185739309	56.93995198	0	13.61924843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22126.50296	288.9559311	51.07674466	7.720772298	54.5694176	0	13.82124505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23016.81872	301.0896976	51.73004872	8.368436822	57.47912703	0	13.39310866	0	0	0	0	0	0	0	468.0323486	468.0323486	1
19	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23890.9679	312.8115546	51.62858257	9.035242391	60.4339563	0	13.89290285	384.7541504	384.7541504	1
20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15460.18066	681.7609253	1
20	2	9463.055452	96.0438576	10.07818244	45.69055587	10.09398076	1.391298579	8.922230421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
20	3	0	0	0	0	0	0	0	9566.102082	97.12813957	9.995900821	46.37231924	10.12923287	1.392148474	8.943849914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9672.998331	98.25966505	9.852323196	47.1267713	10.13822924	1.403218244	8.957343977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9773.877356	99.16729655	9.941002607	47.84607954	10.16363419	1.405097008	8.982562785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.053894	275.053894	1
20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10065.3209	101.9481957	9.951077214	50.21309136	9.873196017	1.434266228	8.964440493	0	0	0	0	0	0	0	275.053894	275.053894	1
20	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10375.87437	104.8856677	9.819128359	52.54627663	9.649817052	1.637100465	9.080920424	681.7609253	681.7609253	1
21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11592.67578	679.9782715	1
21	2	13707.70572	147.6416726	22.2671369	43.99526234	39.16061625	0	4.812190461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.5821228	271.5821228	1
21	3	0	0	0	0	0	0	0	14041.5541	151.3369783	20.93962482	49.74978339	34.9745324	0	4.866545907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.5821228	271.5821228	1
21	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14265.38021	153.670412	21.00112039	50.89450547	35.32558291	0	4.925791382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.5821228	271.5821228	1
21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14544.42828	156.7487661	20.75453374	52.9952751	34.87477807	0	4.979992476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.5821228	271.5821228	1
21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15221.37658	164.3845762	21.4343863	56.28157534	35.97925959	0	3.938558013	0	0	0	0	0	0	0	271.5821228	271.5821228	1
21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15969.8543	172.3352805	20.44566622	63.71627106	32.9965484	0	4.0611961	679.9782715	679.9782715	1
22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9476.780273	522.5731812	1
22	2	24791.21447	390.4982611	36.10074512	0	0	0	8.559721573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	3	0	0	0	0	0	0	0	25121.01424	396.1372959	35.6939272	0	0	0	8.746661138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25441.04487	401.3702933	35.66252962	0	0	0	8.942441957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25848.24711	408.8048809	36.4694123	0	0	0	7.063129521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26781.4435	424.1642007	36.34752486	0	0	0	7.502830388	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27808.57636	442.1088182	36.71241343	0	0	0	5.789047748	522.5731812	522.5731812	1
22	8	18098.09278	282.2880788	30.8241464	0	0	0	8.559721573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	9	0	0	0	0	0	0	0	18354.42969	286.8772979	30.141699	0	0	0	8.746661138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18603.28194	291.0598215	29.89582925	0	0	0	8.942441957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18922.9538	296.7278276	31.18862002	0	0	0	7.063129521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19644.48811	308.768406	30.73679561	0	0	0	7.502830388	0	0	0	0	0	0	0	521.5767822	521.5767822	1
22	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20455.67969	323.2555876	30.87812816	0	0	0	5.789047748	522.5731812	522.5731812	1
23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2835.935547	420.1262817	1
23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800.7305675	0	4.237668998	0	16.33773649	0	7.030424251	420.1262817	420.1262817	1
24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11083.69141	386.6535645	1
24	2	28982.45822	319.3819633	42.46011837	112.5469409	18.91281901	2.691779301	31.12718479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
24	3	0	0	0	0	0	0	0	29329.48818	324.7610818	40.41856901	114.2538293	18.83764543	2.697815645	31.32313272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29648.20017	328.252061	40.19233883	116.5325627	18.35514725	2.700882263	31.51493037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29944.85272	331.7212025	39.97739285	117.7999847	18.79386808	2.699318175	31.70316236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30873.77929	341.1389829	39.79604616	122.945715	18.64469789	3.713551167	32.47728448	0	0	0	0	0	0	0	521.5767822	521.5767822	1
24	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31736.06474	351.0559532	39.00242236	127.8783212	18.66247368	3.803145159	32.76694057	386.6535645	386.6535645	1
25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12522.73535	523.0803223	1
25	2	99755.51696	1421.896427	299.667749	0	0	7.718144322	90.58515427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	3	0	0	0	0	0	0	0	100887.9279	1449.374522	286.0196557	0	0	7.681231213	90.70261738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101707.5713	1463.649879	284.9974872	0	0	7.691387098	90.74088486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102524.6008	1478.244543	283.4428214	0	0	7.66584111	90.78970728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104669.0092	1516.05841	281.3533915	0	0	7.477224195	89.84808732	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106757.4675	1552.186135	280.4107866	0	0	7.243249856	89.0169624	523.0803223	523.0803223	1
25	8	89681.04788	1264.134592	283.6477759	0	0	7.718144322	90.58515427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	9	0	0	0	0	0	0	0	90723.53915	1290.308482	269.6926452	0	0	7.681231213	90.70261738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91453.084	1303.278093	268.3611677	0	0	7.691387098	90.74088486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92156.88434	1315.522138	267.5382914	0	0	7.66584111	90.78970728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94026.31345	1349.139338	264.8388797	0	0	7.477224195	89.84808732	0	0	0	0	0	0	0	521.5767822	521.5767822	1
25	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95814.31542	1379.981515	264.3351329	0	0	7.243249856	89.0169624	523.0803223	523.0803223	1
